participant_id,Cultural_Fam,Musicianship,age,nationality,ethnicity,rhythm_name,original_identifier,aligned_beat,trial_errors,trial_durations_sec,trial_adjustments,random_start_beats,initial_beat_offsets,corrected_aligned_beats,is_correct,trial_number_overall,repetition
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,10.3,1,7,3,6,FALSE,7,1
RHYTHM_1758771854622_jhhqf,Non-Indian,non-NICM_Musician,29,united states,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,21.3,4,7,2,3,FALSE,8,2
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,67.8,25,5,4,8,FALSE,1,1
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,1,0,140.4,28,4,2,1,TRUE,2,1
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,113.5,14,7,6,4,FALSE,3,1
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,96,16,3,5,1,TRUE,4,2
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,12,3,2,3,3,FALSE,5,2
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Teental,1,5,12,20.7,2,3,10,5,FALSE,6,1
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Teental,2,16,1,15.9,4,7,5,16,FALSE,7,2
RHYTHM_1758773952734_vc8i1,Non-Indian,non-NICM_Musician,27,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,37.7,13,1,6,8,FALSE,8,2
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,13.8,2,15,13,16,FALSE,1,1
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,33.8,11,9,6,6,FALSE,2,1
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,42.3,12,3,3,16,FALSE,3,2
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,100.3,22,4,6,6,FALSE,4,1
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,5,4,15.7,2,4,4,5,FALSE,5,1
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,1,0,13.8,2,3,4,1,TRUE,6,2
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,16.9,2,6,2,6,FALSE,7,2
RHYTHM_1758819131102_4wi8l,Non-Indian,Non-Musician,30,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,4,5,19.4,6,8,3,4,FALSE,8,2
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,7,1,50.1,7,7,1,7,FALSE,1,1
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,2,6,43.2,14,7,5,2,FALSE,2,2
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,30,2,7,3,8,FALSE,3,1
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,27.2,3,8,2,6,FALSE,4,1
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,23.3,3,2,14,16,FALSE,5,1
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,32.9,9,2,12,16,FALSE,6,2
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,19.7,4,8,2,3,FALSE,7,2
RHYTHM_1758820380813_nmm23,Non-Indian,Non-Musician,35,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,3,8,7.9,7,7,1,3,FALSE,8,2
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,45.7,6,3,6,1,TRUE,1,1
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,4,13,27.3,4,15,9,4,FALSE,2,1
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,7,1,26.5,6,7,3,7,FALSE,3,1
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,22.1,3,11,2,16,FALSE,4,2
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,29.8,0,9,3,8,FALSE,5,1
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,9,2,14,7,8,5,9,FALSE,6,2
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,5,3,10.8,0,3,3,5,FALSE,7,2
RHYTHM_1758821086929_xpgb7,Non-Indian,Non-Musician,52,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,6,1,4,7,3,FALSE,8,2
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,1,0,63.3,11,1,3,1,TRUE,1,1
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,1,0,21,1,9,1,1,TRUE,2,1
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,49,6,1,7,8,FALSE,3,1
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,23,2,10,8,6,FALSE,4,1
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,9,2,74.2,9,4,5,9,FALSE,5,2
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,6,3,25.7,2,6,5,6,FALSE,6,2
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,79,9,3,3,1,TRUE,7,2
RHYTHM_1758822639231_bucok,Non-Indian,Non-Musician,51,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,13,4,15.5,0,9,4,13,FALSE,8,2
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,23.9,5,10,2,8,FALSE,1,1
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,2,6,31.8,6,7,5,2,FALSE,2,1
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,26.2,7,5,6,8,FALSE,3,1
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,7,2,29.7,7,5,7,7,FALSE,4,2
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,14,3,23.9,15,2,2,14,FALSE,5,1
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,3,8,22.8,7,2,5,3,FALSE,6,2
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,13,4,21.7,8,13,12,13,FALSE,7,2
RHYTHM_1758826252593_lteie,Non-Indian,Non-Musician,50,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,2,6,24.7,6,4,5,2,FALSE,8,2
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Keherva,1,1,0,64.2,18,1,4,1,TRUE,1,1
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Keherva,2,1,0,20.9,2,4,6,1,TRUE,2,2
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Rupak,1,4,4,8.5,0,3,4,4,FALSE,3,1
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Teental,1,8,9,16.9,1,8,8,8,FALSE,4,1
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Jhaptal,1,8,3,66.1,11,2,4,8,FALSE,5,1
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Teental,2,8,9,22.3,6,8,7,8,FALSE,6,2
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Rupak,2,4,4,16.9,2,5,2,4,FALSE,7,2
RHYTHM_1758827701003_1oksh,Non-Indian,Non-Musician,34,ireland,irish,Jhaptal,2,8,3,7.7,0,7,3,8,FALSE,8,2
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,2,9,48,8,3,7,2,FALSE,1,1
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,7,2,19,2,5,4,7,FALSE,2,1
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,10,7,22,3,12,10,10,FALSE,3,1
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,4,5,7.3,0,5,5,4,FALSE,4,2
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,10,7,16.9,1,12,8,10,FALSE,5,2
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,5,3,28.6,2,2,5,5,FALSE,6,1
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,7,4,8.2,0,9,4,7,FALSE,7,2
RHYTHM_1758828439146_ud53m,Non-Indian,Non-Musician,22,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,12.8,1,4,3,4,FALSE,8,2
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,1,0,74.1,10,1,6,1,TRUE,1,1
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,14,3,33,6,2,7,14,FALSE,2,1
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,14,3,19.5,1,8,2,14,FALSE,3,2
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,7,2,37.3,7,3,1,7,FALSE,4,1
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,58.3,10,1,7,6,FALSE,5,1
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,18.9,1,3,5,1,TRUE,6,2
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,1,0,32.2,8,3,2,1,TRUE,7,2
RHYTHM_1758829112440_sw3f5,Non-Indian,Non-Musician,33,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,13.5,0,4,3,8,FALSE,8,2
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,3,6,27.6,3,4,5,3,FALSE,1,1
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,70.1,18,16,3,16,FALSE,2,1
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,15,2,30,6,12,12,15,FALSE,3,2
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,15.8,3,8,3,3,FALSE,4,2
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,29,3,8,6,8,FALSE,5,1
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,3,5,13.4,3,1,2,3,FALSE,6,1
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,16.1,3,6,6,6,FALSE,7,2
RHYTHM_1758830407916_x31u8,Non-Indian,Non-Musician,31,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,6,5,14.4,3,1,2,6,FALSE,8,2
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,3,5,136.9,28,5,5,3,FALSE,1,1
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,6,3,36.8,4,5,1,6,FALSE,2,1
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,28.2,2,5,9,16,FALSE,3,1
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,1,0,127.1,33,7,1,1,TRUE,4,2
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,15,2,29.5,4,14,4,15,FALSE,5,2
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,6,5,22.7,2,3,9,6,FALSE,6,1
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,24.4,2,5,7,8,FALSE,7,2
RHYTHM_1758832121618_zr3yg,Non-Indian,Non-Musician,54,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,6,5,45.3,6,5,9,6,FALSE,8,2
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,15,2,211.1,47,16,1,15,FALSE,1,1
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,15,2,30.2,8,9,10,15,FALSE,2,2
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,40.2,3,5,4,8,FALSE,3,1
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,151.6,14,1,7,8,FALSE,4,1
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,70.9,8,4,1,8,FALSE,5,2
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,43.5,4,7,6,6,FALSE,6,1
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,4,4,57.3,8,7,5,4,FALSE,7,2
RHYTHM_1758833752263_2w7sw,Non-Indian,Non-Musician,41,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,46.7,5,7,3,3,FALSE,8,2
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Keherva,1,7,2,24.6,4,7,6,7,FALSE,1,1
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,28.7,2,1,2,4,FALSE,2,1
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Jhaptal,1,4,7,33.1,9,8,6,4,FALSE,3,1
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Teental,1,15,2,27.5,1,3,3,15,FALSE,4,1
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,17.3,7,5,5,3,FALSE,5,2
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Teental,2,15,2,6.2,0,8,2,15,FALSE,6,2
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,5.6,1,8,7,3,FALSE,7,2
RHYTHM_1758834788572_jo9kr,Non-Indian,Non-Musician,37,united states,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,14.8,5,6,8,8,FALSE,8,2
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,7,10,46.2,7,14,1,7,FALSE,1,1
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,3,14,25.4,1,9,13,3,FALSE,2,2
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,22.3,0,5,1,8,FALSE,3,1
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,5,3,22.9,1,1,4,5,FALSE,4,1
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,5,6,18.2,1,3,5,5,FALSE,5,1
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,1,0,30.3,2,9,2,1,TRUE,6,2
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,3,6,27.9,7,8,5,3,FALSE,7,2
RHYTHM_1758835328141_phukp,Non-Indian,Non-Musician,36,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,6,2,40,6,1,1,6,FALSE,8,2
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,10,7,20.7,3,8,10,10,FALSE,1,1
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,4,7,13.1,4,3,1,4,FALSE,2,1
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,12,5,16.1,1,13,6,12,FALSE,3,2
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,5,6,12.8,3,3,9,5,FALSE,4,2
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,3,6,13.5,4,8,2,3,FALSE,5,1
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,17.5,4,3,6,6,FALSE,6,1
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,2,6,16.6,2,6,1,2,FALSE,7,2
RHYTHM_1758835970513_kx3o3,Non-Indian,Non-Musician,74,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,4,5,24.9,7,1,4,4,FALSE,8,2
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Rupak,1,4,4,93.1,9,6,6,4,FALSE,1,1
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Rupak,2,5,3,41.8,3,1,2,5,FALSE,2,2
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Teental,1,2,15,96.4,10,1,5,2,FALSE,3,1
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Jhaptal,1,8,3,55.9,6,6,7,8,FALSE,4,1
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Teental,2,16,1,23.7,5,16,2,16,FALSE,5,2
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Keherva,1,1,0,31.2,2,1,6,1,TRUE,6,1
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Keherva,2,5,4,12.4,0,4,4,5,FALSE,7,2
RHYTHM_1758836359191_0mspl,Non-Indian,Non-Musician,51,canada,"english, welsh, scottish, northern irish or british",Jhaptal,2,8,3,37.2,3,4,6,8,FALSE,8,2
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,1,0,42.1,4,8,6,1,TRUE,1,1
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,56.2,3,5,6,6,FALSE,2,1
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,47.9,4,4,3,2,FALSE,3,1
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,3,8,43.1,1,2,9,3,FALSE,4,2
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,12,5,24.2,1,10,6,12,FALSE,5,1
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,49,4,7,2,3,FALSE,6,2
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,5,4,8.8,0,4,4,5,FALSE,7,2
RHYTHM_1758837211381_u5p4k,Non-Indian,Non-Musician,47,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,15,2,22.2,1,3,3,15,FALSE,8,2
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,10,1,84.8,12,8,9,10,FALSE,1,1
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,61.2,6,9,11,16,FALSE,2,1
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,3,5,42.7,4,5,1,3,FALSE,3,1
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,8,1,30.3,3,6,6,8,FALSE,4,1
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,16,1,66.7,11,10,6,16,FALSE,5,2
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,5,6,52.3,4,7,6,5,FALSE,6,2
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,54.8,6,1,6,3,FALSE,7,2
RHYTHM_1758837771124_xn73w,Non-Indian,Non-Musician,53,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,8,1,33.7,5,6,4,8,FALSE,8,2
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,1,6,2,33.4,7,1,2,6,FALSE,1,1
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Teental,1,16,1,24.4,5,10,14,16,FALSE,2,1
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,1,9,2,121.8,4,9,8,9,FALSE,3,1
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,1,3,6,19,4,8,2,3,FALSE,4,1
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Keherva,2,7,2,12.9,3,8,3,7,FALSE,5,2
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Jhaptal,2,9,2,8.7,1,7,1,9,FALSE,6,2
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Teental,2,3,14,8.6,1,16,13,3,FALSE,7,2
RHYTHM_1758838727139_n69ql,Non-Indian,Non-Musician,28,united kingdom,"english, welsh, scottish, northern irish or british",Rupak,2,3,5,14.9,1,7,4,3,FALSE,8,2
RHYTHM_1758839245283_25aeb,Non-Indian,Non-Musician,61,united states,"english, welsh, scottish, northern irish or british",Keherva,1,2,7,67.8,4,1,1,2,FALSE,1,1
